21,"United States Court of Appeals, Federal Circuit.","September 9, 2010",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1d0e50b4bc0511df89d8bf2e8566150b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1d0e50b4bc0511df89d8bf2e8566150b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=21&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F32022953033
22,"United States Court of Appeals, Federal Circuit.","September 9, 2010",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1d0e50b4bc0511df89d8bf2e8566150b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1d0e50b4bc0511df89d8bf2e8566150b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=22&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42022953033
23,"United States Court of Appeals, Federal Circuit.","September 9, 2010",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1d0e50b4bc0511df89d8bf2e8566150b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1d0e50b4bc0511df89d8bf2e8566150b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=23&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F52022953033
24,"United States Court of Appeals, Federal Circuit.","September 9, 2010",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1d0e50b4bc0511df89d8bf2e8566150b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1d0e50b4bc0511df89d8bf2e8566150b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=24&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F62022953033
25,"United States Court of Appeals, Federal Circuit.","May 22, 2009",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Iff010bc846e411de8bf6cd8525c41437/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIff010bc846e411de8bf6cd8525c41437%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=25&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F92018886739
26,"United States Court of Appeals, Federal Circuit.","February 2, 2001",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I5d020c09799a11d98c82a53fc8ac8757/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI5d020c09799a11d98c82a53fc8ac8757%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=26&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F92001114153
27,"United States Court of Appeals, Federal Circuit.","February 2, 2001",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I5d020c09799a11d98c82a53fc8ac8757/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI5d020c09799a11d98c82a53fc8ac8757%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=27&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F102001114153
28,"United States Court of Appeals, Federal Circuit.","March 16, 2017",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia4144c400b1211e7a584a0a13bd3e099/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa4144c400b1211e7a584a0a13bd3e099%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=28&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42041244089
29,"United States Court of Appeals, Federal Circuit.","September 23, 2016",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I8f8e9580821111e6b63ccfe393a33906/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI8f8e9580821111e6b63ccfe393a33906%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=29&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F32039836348
30,"United States Court of Appeals, Federal Circuit.","March 23, 2016",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I6fdd592ff10711e5b4bafa136b480ad2/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad7401600000163371ca5721821ede9%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI6fdd592ff10711e5b4bafa136b480ad2%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=62bdde339b068df05f836018c339ea92&list=CUSTOMDIGEST&rank=30&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F72038517559
