"5,900,514",1999-05-04 0:00,0,2006-03-23 0:00,"['dyk', 'lourie', 'rader']",[],0,0,0.48823529411764705
"6,781,231",2004-08-24 0:00,0,2011-06-03 0:00,"['mayer', 'lourie', 'gajarsa']",[],41,159,0.6538461538461539
"7,242,089",2007-07-10 0:00,0,2011-06-03 0:00,"['mayer', 'lourie', 'gajarsa']",[],9,78,0.6538461538461539
"3,684,560",1972-08-15 0:00,0,1995-01-23 0:00,"['newman', 'mayer', 'clevenger']",[],16,5,0.6170212765957447
"5,382,714",1995-01-17 0:00,0,2006-09-25 0:00,"['newman', 'mayer', 'bryson']",[],38,16,0.7303370786516854
"RE36,355",1999-10-26 0:00,0,2006-09-20 0:00,"['dyk', 'archer']",['schall'],0,0,0.5865384615384616
"5,367,726",1994-11-29 0:00,0,2006-10-02 0:00,"['schall', 'dyk', 'rader']",[],25,25,0.48823529411764705
"5,229,382",1993-07-20 0:00,0,2006-12-26 0:00,"['schall', 'gajarsa', 'rader']",[],50,33,0.48823529411764705
"5,449,865",1995-09-12 0:00,0,2012-05-29 0:00,"['lourie', 'rader', 'reyna']",[],11,18,0.7368421052631579
"6,381,354",2002-04-30 0:00,0,2012-05-25 0:00,"['lourie', 'rader', 'reyna']",[],98,71,0.7368421052631579
"6,502,579",2003-01-07 0:00,0,2007-06-27 0:00,"['lourie', 'prost', 'moore']",[],0,0,0.484375
"4,687,777",1987-08-18 0:00,0,2007-06-28 0:00,"['bryson', 'dyk', 'lourie']",[],53,46,0.6452830188679245
"RE34,712",1994-08-30 0:00,0,2007-09-05 0:00,"['schall', 'friedman', 'lourie']",[],7,14,0.6452830188679245
"5,688,819",1997-11-18 0:00,0,2013-01-28 0:00,"['rader', 'wallach']",[],62,119,0.7563025210084033
"5,799,273",1998-08-25 0:00,0,2007-10-12 0:00,"['newman', 'gajarsa', 'rader']",[],64,39,0.48823529411764705
"6,044,471",2000-03-28 0:00,0,2007-11-16 0:00,"['lourie', 'linn']",[],46,111,0.576271186440678
"6,785,825",2004-08-31 0:00,0,2007-11-16 0:00,"['lourie', 'linn']",[],10,69,0.576271186440678
"5,466,823",1995-11-14 0:00,0,2008-03-07 0:00,"['dyk', 'michel']",[],53,41,0.6046511627906976
"5,563,165",1996-10-08 0:00,0,2008-03-07 0:00,"['dyk', 'michel']",[],13,10,0.6046511627906976
"4,521,431",1985-06-04 0:00,0,1995-04-21 0:00,"['rich', 'archer']",['mayer'],4,9,0.5483870967741935
"5,471,593",1995-11-28 0:00,0,2008-04-01 0:00,"['newman', 'dyk', 'gajarsa']",[],99,50,0.6538461538461539
"7,287,109",2007-10-23 0:00,0,2013-06-28 0:00,"['""omalley""', 'rader']",['wallach'],15,27,0.7478991596638656
"6,083,213",2000-07-04 0:00,0,2008-08-18 0:00,"['bryson', 'mayer', 'gajarsa']",[],6,1,0.6538461538461539
"5,955,955",1999-09-21 0:00,0,2013-09-06 0:00,"['clevenger', 'moore', 'rader']",[],20,3,0.48823529411764705
"5,772,874",1998-06-30 0:00,0,2008-10-07 0:00,"['prost', 'linn']",['mayer'],11,32,0.5483870967741935
"5,657,317",1997-08-12 0:00,0,2008-09-24 0:00,"['linn', 'prost', 'friedman']",[],70,69,0.42
"6,389,010",2002-05-14 0:00,0,2008-09-24 0:00,"['linn', 'prost', 'friedman']",[],32,67,0.42
"5,527,814",1996-06-18 0:00,0,2008-10-03 0:00,"['schall', 'rader']",[],11,7,0.48823529411764705
"5,113,780",1992-05-19 0:00,0,2013-09-19 0:00,"['schall', 'prost', 'lourie']",[],12,24,0.6452830188679245
"4,847,265",1989-07-11 0:00,0,2008-12-12 0:00,"['lourie', 'newman', 'bryson']",[],22,18,0.7303370786516854
"5,743,942",1998-04-28 0:00,0,2009-01-30 0:00,"['friedman', 'bryson', 'rader']",[],13,10,0.48823529411764705
"6,197,819",2001-03-06 0:00,0,2014-02-06 0:00,"['moore', 'prost', 'rader']",[],26,2,0.48823529411764705
"4,739,762",1988-04-26 0:00,0,2009-03-31 0:00,"['mayer', 'dyk']",[],634,414,0.7216494845360825
"5,895,406",1999-04-20 0:00,0,2009-03-31 0:00,"['mayer', 'dyk']",[],37,80,0.7216494845360825
