4733971,0,19970103,"['mayer', 'lourie', 'archer']",[]
4656605,0,19970103,"['schall', 'mayer', 'rich']",[]
4727513,0,19970103,"['schall', 'mayer', 'rich']",[]
RE36098,0,20040524,"['lourie', 'plager', 'prost']",[]
5186347,0,20050106,"['schall', 'michel']",[]
5589984,0,20050119,"['clevenger', 'dyk', 'rader']",[]
4817089,0,19970730,"['plager', 'rader', 'archer']",[]
4921705,0,19970730,"['plager', 'rader', 'archer']",[]
5119375,0,19970730,"['plager', 'rader', 'archer']",[]
D342528,0,19970904,"['newman', 'clevenger', 'smith']",[]
5376006,0,19971010,"['bryson', 'clevenger', 'plager']",[]
5191290,0,19970917,"['bryson', 'schall', 'archer']",[]
5633015,0,20050613,"['schall', 'plager', 'archer']",[]
4018994,0,19980203,"['newman', 'gajarsa', 'rader']",[]
4889675,0,19980514,"['lourie', 'plager', 'michel']",[]
5209737,0,19980630,"['schall', 'mayer', 'plager']",[]
5308336,0,19980630,"['schall', 'mayer', 'plager']",[]
5385553,0,19980630,"['schall', 'mayer', 'plager']",[]
6157850,0,20050907,"['lourie', 'prost', 'michel']",[]
6263222,0,20050907,"['lourie', 'prost', 'michel']",[]
4763440,0,19980710,"['newman', 'clevenger', 'michel']",[]
6520862,0,20051104,"['schall', 'mayer', 'linn']",[]
5307656,0,19980910,"['gajarsa', 'plager', 'michel']",[]
4944308,0,19980930,"['newman', 'mayer', 'bryson']",[]
5011743,0,19981006,"['newman', 'clevenger', 'rich']",[]
5111577,0,19981006,"['newman', 'clevenger', 'rich']",[]
5335227,0,19981124,"['lourie', 'michel', 'rich']",[]
5186938,0,19981125,"['clevenger', 'mayer', 'plager']",[]
4976532,0,19990330,"['mayer', 'rader', 'rich']",[]
5144345,0,19990330,"['mayer', 'rader', 'rich']",[]
5260726,0,19990330,"['mayer', 'rader', 'rich']",[]
5521911,0,19990330,"['mayer', 'rader', 'rich']",[]
4774941,0,19990714,"['clevenger', 'lourie', 'gajarsa']",[]
4448419,0,19990720,['schall'],[]
5575405,0,19990806,['bryson'],[]
5465152,0,19990903,"['bryson', 'gajarsa', 'clevenger']",[]
4107257,0,19990930,"['mayer', 'lourie', 'michel']",[]
4047692,0,19990930,"['mayer', 'lourie', 'michel']",[]
4647496,0,19991101,"['bryson', 'gajarsa']",[]
4935047,0,20000127,"['gajarsa', 'michel', 'rader']",[]
5502941,0,20000229,"['mayer', 'lourie', 'archer']",[]
5288393,0,20000329,"['mayer', 'lourie', 'rader']",[]
6589541,0,20061212,"['bryson', 'gajarsa', 'clevenger']",[]
4509939,0,19940405,"['newman', 'lourie', 'schall']",[]
4916163,0,20000911,"['newman', 'skelton', 'archer']",[]
5169227,0,20000928,"['bryson', 'mayer', 'rader']",[]
4283408,0,20001103,"['newman', 'gajarsa', 'rader']",[]
5484402,0,20001212,"['newman', 'mayer', 'schall']",[]
4314081,0,20010530,"['friedman', 'gajarsa', 'mayer']",[]
4696290,0,20010608,"['linn', 'michel', 'rader']",[]
4854311,0,20010608,"['linn', 'michel', 'rader']",[]
4972649,0,20010821,"['newman', 'gajarsa', 'michel']",[]
4537375,0,20011113,"['newman', 'michel', 'schall']",[]
4973511,0,20020513,"['clevenger', 'lourie', 'gajarsa']",[]
6039119,0,20020514,"['schall', 'mayer', 'lourie']",[]
5575405,0,20020607,"['lourie', 'linn']",['mayer']
4581953,0,20020621,"['gajarsa', 'linn', 'rader']",[]
5169716,0,20020830,"['gajarsa', 'linn']",['mayer']
5163368,0,20020917,"['bryson', 'clevenger', 'rader']",[]
5174205,0,20020917,"['bryson', 'clevenger', 'rader']",[]
6006291,0,20030214,"['clevenger', 'mayer', 'michel']",[]
5476778,0,20030221,"['clevenger', 'mayer', 'rader']",[]
4505373,0,20030401,"['bryson', 'schall', 'rader']",[]
4519494,0,20030401,"['bryson', 'schall', 'rader']",[]
4569444,0,20030401,"['bryson', 'schall', 'rader']",[]
4135202,0,20030721,"['schall', 'dyk', 'gajarsa']",[]
6017855,0,20030806,"['dyk', 'prost', 'mayer']",[]
3882638,0,19940912,"['mayer', 'lourie', 'rader']",[]
3972123,0,19940912,"['mayer', 'lourie', 'rader']",[]
4412402,0,19940912,"['mayer', 'lourie', 'rader']",[]
4621077,0,20031030,"['newman', 'mayer', 'prost']",[]
4785822,0,20031204,"['mayer', 'michel', 'rader']",[]
5673989,0,20040120,"['schall', 'prost', 'archer']",[]
5926792,0,20040301,"['bryson', 'prost', 'rader']",[]
4380893,0,20040602,"['newman', 'bryson', 'lourie', 'rader', 'schall', 'linn', 'clevenger', 'dyk', 'gajarsa', 'prost', 'michel', 'mayer', 'en banc']",[]
4428194,0,20040602,"['newman', 'bryson', 'lourie', 'rader', 'schall', 'linn', 'clevenger', 'dyk', 'gajarsa', 'prost', 'michel', 'mayer', 'en banc']",[]
4940658,0,20040608,"['schall', 'friedman', 'rader']",[]
5969119,0,20100325,"['lourie', 'gajarsa', 'moore']",[]
4562181,0,20040727,"['schall', 'dyk', 'gajarsa']",[]
4820833,0,20040727,"['schall', 'dyk', 'gajarsa']",[]
4407288,0,20040831,"['newman', 'friedman', 'rader']",[]
5763047,0,20040914,"['lourie', 'michel', 'rader']",[]
5804112,0,20040914,"['lourie', 'michel', 'rader']",[]
4588580,0,20041210,"['newman', 'dyk', 'archer']",[]
3921120,0,20050228,"['schall', 'michel']",[]
4029233,0,20050228,"['schall', 'michel']",[]
5845265,0,20050316,"['bryson', 'clevenger']",[]
4636214,0,20050328,"['dyk', 'prost', 'rader']",[]
5222985,0,20050328,"['dyk', 'prost', 'rader']",[]
5799151,0,20050422,"['newman', 'dyk', 'bryson']",[]
5697882,0,20050510,"['bryson', 'mayer', 'lourie']",[]
5711752,0,20050516,"['dyk', 'lourie', 'plager']",[]
5505233,0,20020624,"['bryson', 'friedman', 'clevenger']",[]
5951927,0,20050808,"['newman', 'dyk', 'schall']",[]
6076094,0,20050819,"['dyk', 'mayer', 'rader']",[]
5110046,0,20050919,"['clevenger', 'dyk', 'rader']",[]
4981797,0,20051005,"['dyk', 'prost', 'rader']",[]
5464709,0,20060125,"['newman', 'schall', 'archer']",[]
5658590,0,20110729,"['newman', 'lourie']",[]
6266892,0,20110902,"['bryson', 'mayer']",[]
6298577,0,20110902,"['bryson', 'mayer']",[]
4550540,0,19950104,"['newman', 'plager']",['mayer']
6306382,0,20060321,"['newman', 'mayer', 'gajarsa']",[]
5900514,0,20060323,"['dyk', 'lourie', 'rader']",[]
6781231,0,20110603,"['mayer', 'lourie', 'gajarsa']",[]
7242089,0,20110603,"['mayer', 'lourie', 'gajarsa']",[]
3684560,0,19950123,"['newman', 'mayer', 'clevenger']",[]
5382714,0,20060925,"['newman', 'mayer', 'bryson']",[]
RE36355,0,20060920,"['dyk', 'archer']",['schall']
5367726,0,20061002,"['schall', 'dyk', 'rader']",[]
5229382,0,20061226,"['schall', 'gajarsa', 'rader']",[]
5449865,0,20120529,"['lourie', 'rader', 'reyna']",[]
6381354,0,20120525,"['lourie', 'rader', 'reyna']",[]
6502579,0,20070627,"['lourie', 'prost', 'moore']",[]
4687777,0,20070628,"['bryson', 'dyk', 'lourie']",[]
RE34712,0,20070905,"['schall', 'friedman', 'lourie']",[]
5688819,0,20130128,"['rader', 'wallach']",[]
5799273,0,20071012,"['newman', 'gajarsa', 'rader']",[]
6044471,0,20071116,"['lourie', 'linn']",[]
6785825,0,20071116,"['lourie', 'linn']",[]
5466823,0,20080307,"['dyk', 'michel']",[]
5563165,0,20080307,"['dyk', 'michel']",[]
4521431,0,19950421,"['rich', 'archer']",['mayer']
5471593,0,20080401,"['newman', 'dyk', 'gajarsa']",[]
7287109,0,20130628,"[""o'malley"", 'rader']",['wallach']
6083213,0,20080818,"['bryson', 'mayer', 'gajarsa']",[]
5955955,0,20130906,"['clevenger', 'moore', 'rader']",[]
5772874,0,20081007,"['prost', 'linn']",['mayer']
5657317,0,20080924,"['linn', 'prost', 'friedman']",[]
6389010,0,20080924,"['linn', 'prost', 'friedman']",[]
5527814,0,20081003,"['schall', 'rader']",[]
5113780,0,20130919,"['schall', 'prost', 'lourie']",[]
4847265,0,20081212,"['lourie', 'newman', 'bryson']",[]
5743942,0,20090130,"['friedman', 'bryson', 'rader']",[]
6197819,0,20140206,"['moore', 'prost', 'rader']",[]
4739762,0,20090331,"['mayer', 'dyk']",[]
5895406,0,20090331,"['mayer', 'dyk']",[]
5922021,0,20090331,"['mayer', 'dyk']",[]
5583122,0,20090513,"['mayer', 'dyk']",[]
6679573,0,20090720,"['linn', 'michel', 'schall']",[]
4763356,0,20090911,"['lourie', 'newman', 'michel']",[]
6355623,0,20090916,"['lourie', 'michel']",[]
6680302,0,20090916,"['lourie', 'michel']",[]
5247434,0,20090910,"['gajarsa', 'dyk', 'newman']",[]
4886812,0,20100125,"['linn', 'prost']",['dyk']
7395090,0,20141216,"['schall', 'lourie', 'dyk']",[]
6766304,0,20100225,"['lourie', 'rader']",[]
6772132,0,20100225,"['lourie', 'rader']",[]
6993858,0,20100224,"['prost', 'lourie', 'rader']",[]
5125904,0,20100324,"['gajarsa', 'rader', 'moore', 'lourie', 'newman']",[]
7000125,0,20100330,"['gajarsa', 'michel']",[]
4880076,0,20100401,"['schall', 'lourie', 'rader']",[]
5002151,0,20100401,"['schall', 'lourie', 'rader']",[]
6937187,0,20100412,"['dyk', 'michel', 'clevenger']",[]
6115074,0,20100526,"['mayer', 'dyk']",['clevenger']
6467914,0,20100525,"['prost', 'moore']",['mayer']
6316023,0,20150521,"['lourie', 'taranto', 'hughes']",[]
6335031,0,20150521,"['lourie', 'taranto', 'hughes']",[]
4835763,0,20100706,['lourie'],['prost']
7757946,0,20150610,"['chen', 'taranto', 'wallach']",[]
6906086,0,20100901,"['linn', 'prost', 'rader']",[]
5616599,0,20100909,"['linn', 'lourie', 'friedman']",[]
6936071,0,20100909,"['moore', 'dyk', 'friedman']",[]
6433419,0,20101221,"['linn', 'lourie', 'friedman']",[]
7141906,0,20160406,"['moore', 'prost', 'clevenger']",[]
5915105,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
6034918,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
6324120,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
6378020,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
6426916,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
6452863,0,20110513,"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']",[]
5663106,0,20110523,"['linn', 'lourie', 'dyk']",[]
5544417,0,20160518,"['chen', 'lourie', 'moore']",[]
5852277,0,20110613,"['newman', 'clevenger', 'bryson']",[]
7109373,0,20110624,"['linn', 'clevenger', 'rader']",[]
5693473,0,20110729,"['moore', 'lourie']",['bryson']
5747282,0,20110729,"['moore', 'lourie']",['bryson']
5837492,0,20110729,"['moore', 'lourie']",['bryson']
RE40812,0,20110825,"['moore', ""o'malley"", 'rader']",[]
6202649,0,20110826,"['linn', 'rader']",['dyk']
6425401,0,20110826,"['linn', 'rader']",['dyk']
5330526,0,20160728,"['lourie', 'dyk', 'hughes']",[]
5607454,0,20160728,"['lourie', 'dyk', 'hughes']",[]
5749905,0,20160728,"['lourie', 'dyk', 'hughes']",[]
6047212,0,20160728,"['lourie', 'dyk', 'hughes']",[]
6420139,0,20110831,"['newman', 'rader']",['moore']
6638739,0,20110831,"['newman', 'rader']",['moore']
6319913,0,20161014,"['moore', 'taranto', 'hughes']",[]
6579865,0,20161014,"['moore', 'taranto', 'hughes']",[]
6879830,0,20120130,"['linn', ""o'malley"", 'bryson']",[]
5084994,0,19951010,"['nies', 'lourie', 'clevenger']",[]
5006528,0,20120507,"['moore', 'lourie', 'reyna']",[]
8041805,0,20170213,"['prost', 'lourie', 'newman']",[]
6182649,0,20170301,"['dyk', 'stoll', 'clevenger']",[]
6546924,0,20170301,"['dyk', 'stoll', 'clevenger']",[]
5970479,0,20120709,"['linn', ""o'malley""]",['prost']
7149720,0,20120709,"['linn', ""o'malley""]",['prost']
7725375,0,20120709,"['linn', ""o'malley""]",['prost']
5693473,0,20120816,"['moore', 'lourie']",['bryson']
5747282,0,20120816,"['moore', 'lourie']",['bryson']
5837492,0,20120816,"['moore', 'lourie']",['bryson']
5344932,0,20120824,"['lourie', 'dyk', 'wallach']",[]
6433277,0,20120822,"['linn', 'newman', 'plager']",[]
5740670,0,20120828,"['linn', 'dyk', 'reyna']",[]
6035633,0,20120828,"['linn', 'dyk', 'reyna']",[]
5550578,0,20120824,"['moore', 'dyk', 'bryson']",[]
6034678,0,20120824,"['moore', 'dyk', 'bryson']",[]
6100883,0,20120824,"['moore', 'dyk', 'bryson']",[]
7399772,0,20120904,"['moore', 'newman', 'rader']",[]
6060499,0,20120928,"['newman', 'wallach']",['clevenger']
6586458,0,20120928,"['newman', 'wallach']",['clevenger']
6979117,0,20120906,"['prost', 'lourie', 'newman']",[]
7281842,0,20120906,"['prost', 'lourie', 'newman']",[]
4879749,0,20121012,"['linn', 'plager', 'rader']",[]
6047781,0,20121115,"['moore', 'prost', 'wallach']",[]
6068069,0,20121115,"['moore', 'prost', 'wallach']",[]
6085851,0,20121115,"['moore', 'prost', 'wallach']",[]
4356170,0,19931006,"['skelton', 'lourie']",['rader']
7853243,0,20170714,"['chen', 'stoll', 'newman']",[]
6052980,0,20121204,"['newman', 'plager', 'rader']",[]
3607625,0,19830418,"['miller', 'rich', 'smith', 'bennett', 'friedman']",[]
6249876,0,20130326,"[""o'malley"", 'lourie', 'reyna']",[]
3182511,0,19830721,"['markey', 'friedman', 'nies']",[]
6000608,0,20130520,"['dyk', 'moore']",['mayer']
5337753,0,20130426,"['schall', 'newman', 'wallach']",[]
3758051,0,19830920,"['markey', 'baldwin']",['davis']
7030149,0,20171222,"['mayer', 'hughes', 'moore']",[]
7320976,0,20171222,"['mayer', 'hughes', 'moore']",[]
8748425,0,20171222,"['mayer', 'hughes', 'moore']",[]
8807861,0,20171122,"['chen', 'hughes', 'plager']",[]
3459199,0,19831123,"['smith', 'markey', 'cowen']",[]
5800808,0,20130726,"['moore', 'rader']",[]
6048898,0,20130726,"['moore', 'rader']",[]
6054430,0,20130726,"['moore', 'rader']",[]
6342476,0,20130726,"['moore', 'rader']",[]
6362161,0,20130726,"['moore', 'rader']",[]
6620847,0,20130726,"['moore', 'rader']",[]
6939539,0,20130726,"['moore', 'rader']",[]
7199098,0,20130726,"['moore', 'rader']",[]
3178820,0,19840104,"['skelton', 'markey', 'nies']",[]
5985347,0,20130806,"['davis', 'reyna', 'rader']",[]
3760424,0,19840124,"['kashiwa', 'nies']",[]
7030149,0,20130501,"['prost', ""o'malley"", 'dyk']",[]
6753013,0,20130812,"[""o'malley"", 'reyna', 'rader']",[]
3837292,0,19840125,"['nichols', 'markey', 'friedman']",[]
D226990,0,19840214,"['nichols', 'kashiwa', 'bennett']",[]
5275616,0,20130911,"['lourie', 'plager', 'wallach']",[]
5716375,0,20130911,"['lourie', 'plager', 'wallach']",[]
3345458,0,19840320,"['markey', 'kashiwa', 'nies']",[]
3945315,0,19840321,"['markey', 'cowen', 'bennett']",[]
3523889,0,19840327,"['markey', 'davis', 'friedman']",[]
3282600,0,19840329,"['miller', 'friedman']",[]
4183057,0,19840427,"['smith', 'miller']",[]
3748015,0,19840406,"['kashiwa', 'bennett', 'davis', 'baldwin', 'markey']",[]
RE28100,0,19840412,"['smith', 'davis', 'rich']",[]
6610545,0,20131230,"['taranto', 'clevenger', 'newman']",[]
3319515,0,19840712,"['nichols', 'friedman', 'baldwin']",[]
