"4,621,077"	1986-11-04 0:00	0	2003-10-30 0:00	"['newman', 'mayer', 'prost']"	[]
"4,785,822"	1988-11-22 0:00	0	2003-12-04 0:00	"['mayer', 'michel', 'rader']"	[]
"5,673,989"	1997-10-07 0:00	0	2004-01-20 0:00	"['schall', 'prost', 'archer']"	[]
"5,926,792"	1999-07-20 0:00	0	2004-03-01 0:00	"['bryson', 'prost', 'rader']"	[]
"4,380,893"	1983-04-26 0:00	0	2004-06-02 0:00	"['newman', 'bryson', 'lourie', 'rader', 'schall', 'linn', 'clevenger', 'dyk', 'gajarsa', 'prost', 'michel', 'mayer', 'en banc']"	[]
"4,428,194"	1984-01-31 0:00	0	2004-06-02 0:00	"['newman', 'bryson', 'lourie', 'rader', 'schall', 'linn', 'clevenger', 'dyk', 'gajarsa', 'prost', 'michel', 'mayer', 'en banc']"	[]
"4,940,658"	1990-07-10 0:00	0	2004-06-08 0:00	"['schall', 'friedman', 'rader']"	[]
"5,969,119"	1999-10-19 0:00	0	2010-03-25 0:00	"['lourie', 'gajarsa', 'moore']"	[]
"4,562,181"	1985-12-31 0:00	0	2004-07-27 0:00	"['schall', 'dyk', 'gajarsa']"	[]
"4,820,833"	1989-04-11 0:00	0	2004-07-27 0:00	"['schall', 'dyk', 'gajarsa']"	[]
"4,407,288"	1983-10-04 0:00	0	2004-08-31 0:00	"['newman', 'friedman', 'rader']"	[]
"5,763,047"	1998-06-09 0:00	0	2004-09-14 0:00	"['lourie', 'michel', 'rader']"	[]
"5,804,112"	1998-09-08 0:00	0	2004-09-14 0:00	"['lourie', 'michel', 'rader']"	[]
"4,588,580"	1986-05-13 0:00	0	2004-12-10 0:00	"['newman', 'dyk', 'archer']"	[]
"3,921,120"	1975-11-18 0:00	0	2005-02-28 0:00	"['schall', 'michel']"	[]
"4,029,233"	1977-06-14 0:00	0	2005-02-28 0:00	"['schall', 'michel']"	[]
"5,845,265"	1998-12-01 0:00	0	2005-03-16 0:00	"['bryson', 'clevenger']"	[]
"4,636,214"	1987-01-13 0:00	0	2005-03-28 0:00	"['dyk', 'prost', 'rader']"	[]
"5,222,985"	1993-06-29 0:00	0	2005-03-28 0:00	"['dyk', 'prost', 'rader']"	[]
"5,799,151"	1998-08-25 0:00	0	2005-04-22 0:00	"['newman', 'dyk', 'bryson']"	[]
"5,697,882"	1997-12-16 0:00	0	2005-05-10 0:00	"['bryson', 'mayer', 'lourie']"	[]
"5,711,752"	1998-01-27 0:00	0	2005-05-16 0:00	"['dyk', 'lourie', 'plager']"	[]
"5,505,233"	1996-04-09 0:00	0	2002-06-24 0:00	"['bryson', 'friedman', 'clevenger']"	[]
"5,951,927"	1999-09-14 0:00	0	2005-08-08 0:00	"['newman', 'dyk', 'schall']"	[]
"6,076,094"	2000-06-13 0:00	0	2005-08-19 0:00	"['dyk', 'mayer', 'rader']"	[]
"5,110,046"	1992-05-05 0:00	0	2005-09-19 0:00	"['clevenger', 'dyk', 'rader']"	[]
"4,981,797"	1991-01-01 0:00	0	2005-10-05 0:00	"['dyk', 'prost', 'rader']"	[]
"5,464,709"	1995-11-07 0:00	0	2006-01-25 0:00	"['newman', 'schall', 'archer']"	[]
"5,658,590"	1997-08-19 0:00	0	2011-07-29 0:00	"['newman', 'lourie']"	[]
"6,266,892"	2001-07-31 0:00	0	2011-09-02 0:00	"['bryson', 'mayer']"	[]
"6,298,577"	2001-10-09 0:00	0	2011-09-02 0:00	"['bryson', 'mayer']"	[]
"4,550,540"	1985-11-05 0:00	0	1995-01-04 0:00	"['newman', 'plager']"	['mayer']
"6,306,382"	2001-10-23 0:00	0	2006-03-21 0:00	"['newman', 'mayer', 'gajarsa']"	[]
"5,900,514"	1999-05-04 0:00	0	2006-03-23 0:00	"['dyk', 'lourie', 'rader']"	[]
"6,781,231"	2004-08-24 0:00	0	2011-06-03 0:00	"['mayer', 'lourie', 'gajarsa']"	[]
"7,242,089"	2007-07-10 0:00	0	2011-06-03 0:00	"['mayer', 'lourie', 'gajarsa']"	[]
"3,684,560"	1972-08-15 0:00	0	1995-01-23 0:00	"['newman', 'mayer', 'clevenger']"	[]
"5,382,714"	1995-01-17 0:00	0	2006-09-25 0:00	"['newman', 'mayer', 'bryson']"	[]
"RE36,355"	1999-10-26 0:00	0	2006-09-20 0:00	"['dyk', 'archer']"	['schall']
"5,367,726"	1994-11-29 0:00	0	2006-10-02 0:00	"['schall', 'dyk', 'rader']"	[]
"5,229,382"	1993-07-20 0:00	0	2006-12-26 0:00	"['schall', 'gajarsa', 'rader']"	[]
"5,449,865"	1995-09-12 0:00	0	2012-05-29 0:00	"['lourie', 'rader', 'reyna']"	[]
"6,381,354"	2002-04-30 0:00	0	2012-05-25 0:00	"['lourie', 'rader', 'reyna']"	[]
"6,502,579"	2003-01-07 0:00	0	2007-06-27 0:00	"['lourie', 'prost', 'moore']"	[]
"4,687,777"	1987-08-18 0:00	0	2007-06-28 0:00	"['bryson', 'dyk', 'lourie']"	[]
"RE34,712"	1994-08-30 0:00	0	2007-09-05 0:00	"['schall', 'friedman', 'lourie']"	[]
"5,688,819"	1997-11-18 0:00	0	2013-01-28 0:00	"['rader', 'wallach']"	[]
"5,799,273"	1998-08-25 0:00	0	2007-10-12 0:00	"['newman', 'gajarsa', 'rader']"	[]
"6,044,471"	2000-03-28 0:00	0	2007-11-16 0:00	"['lourie', 'linn']"	[]
"6,785,825"	2004-08-31 0:00	0	2007-11-16 0:00	"['lourie', 'linn']"	[]
"5,466,823"	1995-11-14 0:00	0	2008-03-07 0:00	"['dyk', 'michel']"	[]
"5,563,165"	1996-10-08 0:00	0	2008-03-07 0:00	"['dyk', 'michel']"	[]
"4,521,431"	1985-06-04 0:00	0	1995-04-21 0:00	"['rich', 'archer']"	['mayer']
"5,471,593"	1995-11-28 0:00	0	2008-04-01 0:00	"['newman', 'dyk', 'gajarsa']"	[]
"7,287,109"	2007-10-23 0:00	0	2013-06-28 0:00	"[""o'malley"", 'rader']"	['wallach']
"6,083,213"	2000-07-04 0:00	0	2008-08-18 0:00	"['bryson', 'mayer', 'gajarsa']"	[]
"5,955,955"	1999-09-21 0:00	0	2013-09-06 0:00	"['clevenger', 'moore', 'rader']"	[]
"5,772,874"	1998-06-30 0:00	0	2008-10-07 0:00	"['prost', 'linn']"	['mayer']
"5,657,317"	1997-08-12 0:00	0	2008-09-24 0:00	"['linn', 'prost', 'friedman']"	[]
"6,389,010"	2002-05-14 0:00	0	2008-09-24 0:00	"['linn', 'prost', 'friedman']"	[]
"5,527,814"	1996-06-18 0:00	0	2008-10-03 0:00	"['schall', 'rader']"	[]
"5,113,780"	1992-05-19 0:00	0	2013-09-19 0:00	"['schall', 'prost', 'lourie']"	[]
"4,847,265"	1989-07-11 0:00	0	2008-12-12 0:00	"['lourie', 'newman', 'bryson']"	[]
"5,743,942"	1998-04-28 0:00	0	2009-01-30 0:00	"['friedman', 'bryson', 'rader']"	[]
"6,197,819"	2001-03-06 0:00	0	2014-02-06 0:00	"['moore', 'prost', 'rader']"	[]
"4,739,762"	1988-04-26 0:00	0	2009-03-31 0:00	"['mayer', 'dyk']"	[]
"5,895,406"	1999-04-20 0:00	0	2009-03-31 0:00	"['mayer', 'dyk']"	[]
"5,922,021"	1999-07-13 0:00	0	2009-03-31 0:00	"['mayer', 'dyk']"	[]
"5,583,122"	1996-12-10 0:00	0	2009-05-13 0:00	"['mayer', 'dyk']"	[]
"6,679,573"	2004-01-20 0:00	0	2009-07-20 0:00	"['linn', 'michel', 'schall']"	[]
"4,763,356"	1988-08-09 0:00	0	2009-09-11 0:00	"['lourie', 'newman', 'michel']"	[]
"6,355,623"	2002-03-12 0:00	0	2009-09-16 0:00	"['lourie', 'michel']"	[]
"6,680,302"	2004-01-20 0:00	0	2009-09-16 0:00	"['lourie', 'michel']"	[]
"5,247,434"	1993-09-21 0:00	0	2009-09-10 0:00	"['gajarsa', 'dyk', 'newman']"	[]
"4,886,812"	1989-12-12 0:00	0	2010-01-25 0:00	"['linn', 'prost']"	['dyk']
"7,395,090"	2008-07-01 0:00	0	2014-12-16 0:00	"['schall', 'lourie', 'dyk']"	[]
"6,766,304"	2004-07-20 0:00	0	2010-02-25 0:00	"['lourie', 'rader']"	[]
"6,772,132"	2004-08-03 0:00	0	2010-02-25 0:00	"['lourie', 'rader']"	[]
"6,993,858"	2006-02-07 0:00	0	2010-02-24 0:00	"['prost', 'lourie', 'rader']"	[]
"5,125,904"	1992-06-30 0:00	0	2010-03-24 0:00	"['gajarsa', 'rader', 'moore', 'lourie', 'newman']"	[]
"7,000,125"	2006-02-14 0:00	0	2010-03-30 0:00	"['gajarsa', 'michel']"	[]
"4,880,076"	1989-11-14 0:00	0	2010-04-01 0:00	"['schall', 'lourie', 'rader']"	[]
"5,002,151"	1991-03-26 0:00	0	2010-04-01 0:00	"['schall', 'lourie', 'rader']"	[]
"6,937,187"	2005-08-30 0:00	0	2010-04-12 0:00	"['dyk', 'michel', 'clevenger']"	[]
"6,115,074"	2000-09-05 0:00	0	2010-05-26 0:00	"['mayer', 'dyk']"	['clevenger']
"6,467,914"	2002-10-22 0:00	0	2010-05-25 0:00	"['prost', 'moore']"	['mayer']
"6,316,023"	2001-11-13 0:00	0	2015-05-21 0:00	"['lourie', 'taranto', 'hughes']"	[]
"6,335,031"	2002-01-01 0:00	0	2015-05-21 0:00	"['lourie', 'taranto', 'hughes']"	[]
"4,835,763"	1989-05-30 0:00	0	2010-07-06 0:00	['lourie']	['prost']
"7,757,946"	2010-07-20 0:00	0	2015-06-10 0:00	"['chen', 'taranto', 'wallach']"	[]
"6,906,086"	2005-06-14 0:00	0	2010-09-01 0:00	"['linn', 'prost', 'rader']"	[]
"5,616,599"	1997-04-01 0:00	0	2010-09-09 0:00	"['linn', 'lourie', 'friedman']"	[]
"6,936,071"	2005-08-30 0:00	0	2010-09-09 0:00	"['moore', 'dyk', 'friedman']"	[]
